vote_id,vote_date,title,result,olp_stage,total_for,total_against,total_abstain,source_url
174507,2025-04-02 13:29:18,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,158,483,24,https://www.europarl.europa.eu/plenary/en/votes/174507.xml
174508,2025-04-02 13:29:30,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,199,403,61,https://www.europarl.europa.eu/plenary/en/votes/174508.xml
174509,2025-04-02 13:30:00,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,137,395,127,https://www.europarl.europa.eu/plenary/en/votes/174509.xml
174510,2025-04-02 13:30:18,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,106,461,98,https://www.europarl.europa.eu/plenary/en/votes/174510.xml
174514,2025-04-02 13:30:53,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,108,491,58,https://www.europarl.europa.eu/plenary/en/votes/174514.xml
174515,2025-04-02 13:31:10,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,58,509,94,https://www.europarl.europa.eu/plenary/en/votes/174515.xml
174516,2025-04-02 13:31:24,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,93,489,72,https://www.europarl.europa.eu/plenary/en/votes/174516.xml
174522,2025-04-02 13:32:06,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,172,440,41,https://www.europarl.europa.eu/plenary/en/votes/174522.xml
174523,2025-04-02 13:32:59,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,181,474,5,https://www.europarl.europa.eu/plenary/en/votes/174523.xml
174524,2025-04-02 13:33:27,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,190,453,21,https://www.europarl.europa.eu/plenary/en/votes/174524.xml
174529,2025-04-02 13:34:22,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,ADOPTED,,366,222,64,https://www.europarl.europa.eu/plenary/en/votes/174529.xml
174530,2025-04-02 13:34:37,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,182,458,16,https://www.europarl.europa.eu/plenary/en/votes/174530.xml
174531,2025-04-02 13:34:52,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,218,246,150,https://www.europarl.europa.eu/plenary/en/votes/174531.xml
174532,2025-04-02 13:35:08,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,189,385,61,https://www.europarl.europa.eu/plenary/en/votes/174532.xml
174533,2025-04-02 13:35:22,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,220,431,10,https://www.europarl.europa.eu/plenary/en/votes/174533.xml
174536,2025-04-02 13:35:39,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,ADOPTED,,468,102,88,https://www.europarl.europa.eu/plenary/en/votes/174536.xml
174537,2025-04-02 13:35:51,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,185,456,19,https://www.europarl.europa.eu/plenary/en/votes/174537.xml
174538,2025-04-02 13:36:03,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,200,431,29,https://www.europarl.europa.eu/plenary/en/votes/174538.xml
174539,2025-04-02 13:36:16,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,198,445,15,https://www.europarl.europa.eu/plenary/en/votes/174539.xml
174540,2025-04-02 13:36:27,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,211,411,28,https://www.europarl.europa.eu/plenary/en/votes/174540.xml
174542,2025-04-02 13:36:50,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,106,479,80,https://www.europarl.europa.eu/plenary/en/votes/174542.xml
174543,2025-04-02 13:37:02,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,200,434,26,https://www.europarl.europa.eu/plenary/en/votes/174543.xml
174544,2025-04-02 13:37:15,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,231,404,17,https://www.europarl.europa.eu/plenary/en/votes/174544.xml
174545,2025-04-02 13:37:34,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,209,287,16,https://www.europarl.europa.eu/plenary/en/votes/174545.xml
174546,2025-04-02 13:37:48,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,193,462,7,https://www.europarl.europa.eu/plenary/en/votes/174546.xml
174547,2025-04-02 13:38:02,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,186,458,12,https://www.europarl.europa.eu/plenary/en/votes/174547.xml
174549,2025-04-02 13:38:17,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,153,467,36,https://www.europarl.europa.eu/plenary/en/votes/174549.xml
174550,2025-04-02 13:38:33,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,201,457,5,https://www.europarl.europa.eu/plenary/en/votes/174550.xml
174554,2025-04-02 13:38:53,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,156,502,5,https://www.europarl.europa.eu/plenary/en/votes/174554.xml
174555,2025-04-02 13:39:31,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,252,305,87,https://www.europarl.europa.eu/plenary/en/votes/174555.xml
174559,2025-04-02 13:40:21,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,174,438,37,https://www.europarl.europa.eu/plenary/en/votes/174559.xml
174561,2025-04-02 13:40:34,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,ADOPTED,,551,55,45,https://www.europarl.europa.eu/plenary/en/votes/174561.xml
174562,2025-04-02 13:40:45,Human rights and democracy in the world and the European Union’s policy on the matter – annual report 2024,REJECTED,,137,440,61,https://www.europarl.europa.eu/plenary/en/votes/174562.xml
174563,2025-04-02 12:08:21,Guidelines for the 2026 budget – Section III,REJECTED,,84,467,69,https://www.europarl.europa.eu/plenary/en/votes/174563.xml
174564,2025-04-02 12:08:36,Guidelines for the 2026 budget – Section III,REJECTED,,63,507,70,https://www.europarl.europa.eu/plenary/en/votes/174564.xml
174565,2025-04-02 12:08:49,Guidelines for the 2026 budget – Section III,REJECTED,,68,475,110,https://www.europarl.europa.eu/plenary/en/votes/174565.xml
174566,2025-04-02 12:09:05,Guidelines for the 2026 budget – Section III,REJECTED,,181,442,21,https://www.europarl.europa.eu/plenary/en/votes/174566.xml
174567,2025-04-02 12:09:16,Guidelines for the 2026 budget – Section III,REJECTED,,188,443,20,https://www.europarl.europa.eu/plenary/en/votes/174567.xml
174568,2025-04-02 12:09:27,Guidelines for the 2026 budget – Section III,REJECTED,,218,425,2,https://www.europarl.europa.eu/plenary/en/votes/174568.xml
174569,2025-04-02 12:09:38,Guidelines for the 2026 budget – Section III,REJECTED,,210,434,5,https://www.europarl.europa.eu/plenary/en/votes/174569.xml
174573,2025-04-02 12:09:57,Guidelines for the 2026 budget – Section III,REJECTED,,116,520,28,https://www.europarl.europa.eu/plenary/en/votes/174573.xml
174574,2025-04-02 12:10:09,Guidelines for the 2026 budget – Section III,REJECTED,,192,456,19,https://www.europarl.europa.eu/plenary/en/votes/174574.xml
174575,2025-04-02 12:10:21,Guidelines for the 2026 budget – Section III,REJECTED,,193,464,7,https://www.europarl.europa.eu/plenary/en/votes/174575.xml
174576,2025-04-02 12:10:33,Guidelines for the 2026 budget – Section III,REJECTED,,100,505,71,https://www.europarl.europa.eu/plenary/en/votes/174576.xml
174577,2025-04-02 12:10:44,Guidelines for the 2026 budget – Section III,REJECTED,,66,568,40,https://www.europarl.europa.eu/plenary/en/votes/174577.xml
174578,2025-04-02 12:10:54,Guidelines for the 2026 budget – Section III,REJECTED,,93,517,67,https://www.europarl.europa.eu/plenary/en/votes/174578.xml
174579,2025-04-02 12:11:04,Guidelines for the 2026 budget – Section III,REJECTED,,77,586,8,https://www.europarl.europa.eu/plenary/en/votes/174579.xml
174580,2025-04-02 12:11:18,Guidelines for the 2026 budget – Section III,REJECTED,,158,475,37,https://www.europarl.europa.eu/plenary/en/votes/174580.xml
174581,2025-04-02 12:11:29,Guidelines for the 2026 budget – Section III,REJECTED,,151,468,47,https://www.europarl.europa.eu/plenary/en/votes/174581.xml
174582,2025-04-02 12:11:41,Guidelines for the 2026 budget – Section III,ADOPTED,,342,310,22,https://www.europarl.europa.eu/plenary/en/votes/174582.xml
174583,2025-04-02 12:11:54,Guidelines for the 2026 budget – Section III,REJECTED,,172,428,76,https://www.europarl.europa.eu/plenary/en/votes/174583.xml
174584,2025-04-02 12:12:05,Guidelines for the 2026 budget – Section III,REJECTED,,172,465,37,https://www.europarl.europa.eu/plenary/en/votes/174584.xml
174585,2025-04-02 12:12:16,Guidelines for the 2026 budget – Section III,REJECTED,,212,448,11,https://www.europarl.europa.eu/plenary/en/votes/174585.xml
174586,2025-04-02 12:12:26,Guidelines for the 2026 budget – Section III,REJECTED,,210,453,12,https://www.europarl.europa.eu/plenary/en/votes/174586.xml
174587,2025-04-02 12:12:37,Guidelines for the 2026 budget – Section III,REJECTED,,178,473,19,https://www.europarl.europa.eu/plenary/en/votes/174587.xml
174588,2025-04-02 12:12:47,Guidelines for the 2026 budget – Section III,REJECTED,,213,450,8,https://www.europarl.europa.eu/plenary/en/votes/174588.xml
174589,2025-04-02 12:12:58,Guidelines for the 2026 budget – Section III,ADOPTED,,321,318,11,https://www.europarl.europa.eu/plenary/en/votes/174589.xml
174590,2025-04-02 12:13:12,Guidelines for the 2026 budget – Section III,REJECTED,,221,420,25,https://www.europarl.europa.eu/plenary/en/votes/174590.xml
174591,2025-04-02 12:13:24,Guidelines for the 2026 budget – Section III,ADOPTED,,328,297,55,https://www.europarl.europa.eu/plenary/en/votes/174591.xml
174593,2025-04-02 12:15:04,Guidelines for the 2026 budget – Section III,REJECTED,,231,411,26,https://www.europarl.europa.eu/plenary/en/votes/174593.xml
174598,2025-04-02 12:15:20,Guidelines for the 2026 budget – Section III,REJECTED,,206,453,12,https://www.europarl.europa.eu/plenary/en/votes/174598.xml
174599,2025-04-02 12:15:31,Guidelines for the 2026 budget – Section III,REJECTED,,195,466,9,https://www.europarl.europa.eu/plenary/en/votes/174599.xml
174600,2025-04-02 12:15:42,Guidelines for the 2026 budget – Section III,REJECTED,,206,457,12,https://www.europarl.europa.eu/plenary/en/votes/174600.xml
174601,2025-04-02 12:15:57,Guidelines for the 2026 budget – Section III,REJECTED,,139,443,96,https://www.europarl.europa.eu/plenary/en/votes/174601.xml
174602,2025-04-02 12:16:07,Guidelines for the 2026 budget – Section III,REJECTED,,155,437,86,https://www.europarl.europa.eu/plenary/en/votes/174602.xml
174603,2025-04-02 12:16:18,Guidelines for the 2026 budget – Section III,ADOPTED,,318,246,114,https://www.europarl.europa.eu/plenary/en/votes/174603.xml
174604,2025-04-02 12:16:30,Guidelines for the 2026 budget – Section III,REJECTED,,225,439,5,https://www.europarl.europa.eu/plenary/en/votes/174604.xml
174605,2025-04-02 12:16:46,Guidelines for the 2026 budget – Section III,REJECTED,,131,513,28,https://www.europarl.europa.eu/plenary/en/votes/174605.xml
174606,2025-04-02 12:17:22,Guidelines for the 2026 budget – Section III,REJECTED,,129,499,18,https://www.europarl.europa.eu/plenary/en/votes/174606.xml
174607,2025-04-02 12:17:33,Guidelines for the 2026 budget – Section III,REJECTED,,308,309,55,https://www.europarl.europa.eu/plenary/en/votes/174607.xml
174612,2025-04-02 12:18:13,Guidelines for the 2026 budget – Section III,REJECTED,,189,471,14,https://www.europarl.europa.eu/plenary/en/votes/174612.xml
174613,2025-04-02 12:18:23,Guidelines for the 2026 budget – Section III,ADOPTED,,372,279,29,https://www.europarl.europa.eu/plenary/en/votes/174613.xml
174614,2025-04-02 12:18:35,Guidelines for the 2026 budget – Section III,REJECTED,,191,463,5,https://www.europarl.europa.eu/plenary/en/votes/174614.xml
174615,2025-04-02 12:18:46,Guidelines for the 2026 budget – Section III,REJECTED,,106,523,53,https://www.europarl.europa.eu/plenary/en/votes/174615.xml
174616,2025-04-02 12:19:01,Guidelines for the 2026 budget – Section III,REJECTED,,75,519,86,https://www.europarl.europa.eu/plenary/en/votes/174616.xml
174617,2025-04-02 12:19:12,Guidelines for the 2026 budget – Section III,REJECTED,,160,481,42,https://www.europarl.europa.eu/plenary/en/votes/174617.xml
